Comment: ACERO: frecuencia: 34.450000E0
 Hz
Time (s),Voltage (V)
6.877679999999999794e+00,1.155733420736383410e+00
6.877720000000000056e+00,1.157213752652033190e+00
6.877760000000000318e+00,1.157542715300423186e+00
6.877799999999999692e+00,1.157378233976206872e+00
6.877839999999999954e+00,1.158529603246614581e+00
6.877880000000000216e+00,1.158529603246614581e+00
6.877919999999999590e+00,1.158694084571128657e+00
6.877959999999999852e+00,1.159187528544927348e+00
6.878000000000000114e+00,1.159352009869612177e+00
6.878040000000000376e+00,1.159845453843922236e+00
6.878079999999999750e+00,1.160338897818616433e+00
6.878120000000000012e+00,1.160338897818616433e+00
6.878160000000000274e+00,1.160996823118806143e+00
6.878199999999999648e+00,1.161161304443960374e+00
6.878239999999999910e+00,1.161983711070371905e+00
6.878280000000000172e+00,1.161490267094396733e+00
6.878320000000000434e+00,1.161819229745004289e+00
6.878359999999999808e+00,1.162148192395782598e+00
6.878400000000000070e+00,1.159680972519109732e+00
6.878440000000000332e+00,1.160009935168777595e+00
6.878479999999999706e+00,1.160667860468625801e+00
6.878519999999999968e+00,1.161325785769157237e+00
6.878560000000000230e+00,1.161490267094396733e+00
6.878599999999999604e+00,1.162312673721235923e+00
6.878639999999999866e+00,1.161819229745004289e+00
6.878680000000000128e+00,1.162312673721235923e+00
6.878720000000000390e+00,1.162970599023476881e+00
6.878759999999999764e+00,1.162970599023476881e+00
6.878800000000000026e+00,1.163135080349144035e+00
6.878840000000000288e+00,1.163793005652241197e+00
6.878879999999999661e+00,1.163957486978122402e+00
6.878919999999999924e+00,1.163628524326402625e+00
6.878960000000000186e+00,1.164450930956023367e+00
6.878999999999999559e+00,1.164450930956023367e+00
6.879039999999999822e+00,1.164286449630013376e+00
6.879080000000000084e+00,1.164450930956023367e+00
6.879120000000000346e+00,1.165108856260491210e+00
6.879159999999999719e+00,1.164779893608171468e+00
6.879199999999999982e+00,1.165273337586715252e+00
6.879240000000000244e+00,1.165437818912982371e+00
6.879279999999999617e+00,1.165437818912982371e+00
6.879319999999999879e+00,1.165437818912982371e+00
6.879360000000000142e+00,1.164779893608171468e+00
6.879400000000000404e+00,1.168069520139094486e+00
6.879439999999999777e+00,1.167576076158360676e+00
6.879480000000000040e+00,1.168069520139094486e+00
6.879520000000000302e+00,1.167740557485228869e+00
6.879559999999999675e+00,1.167740557485228869e+00
6.879599999999999937e+00,1.167247113504753075e+00
6.879640000000000200e+00,1.168069520139094486e+00
6.879679999999999573e+00,1.166424706871485917e+00
6.879719999999999835e+00,1.167082632178013668e+00
6.879760000000000097e+00,1.167082632178013668e+00
6.879800000000000360e+00,1.166095744218479835e+00
6.879839999999999733e+00,1.166753669524663861e+00
6.879879999999999995e+00,1.165931262892041076e+00
6.879920000000000258e+00,1.166589188198053240e+00
6.879959999999999631e+00,1.166095744218479835e+00
6.879999999999999893e+00,1.165766781565645172e+00
6.880040000000000155e+00,1.165437818912982371e+00
6.880080000000000418e+00,1.165108856260491210e+00
6.880119999999999791e+00,1.164779893608171468e+00
6.880160000000000053e+00,1.164779893608171468e+00
6.880200000000000315e+00,1.164450930956023367e+00
6.880239999999999689e+00,1.165108856260491210e+00
6.880279999999999951e+00,1.164286449630013376e+00
6.880320000000000213e+00,1.163957486978122402e+00
6.880359999999999587e+00,1.161161304443960374e+00
6.880399999999999849e+00,1.160503379143599689e+00
6.880440000000000111e+00,1.160667860468625801e+00
6.880480000000000373e+00,1.160174416493675809e+00
6.880519999999999747e+00,1.159680972519109732e+00
6.880560000000000009e+00,1.159845453843922236e+00
6.880600000000000271e+00,1.159845453843922236e+00
6.880639999999999645e+00,1.159352009869612177e+00
6.880679999999999907e+00,1.159516491194339638e+00
6.880720000000000169e+00,1.158858565895685810e+00
6.880760000000000431e+00,1.158200640597713660e+00
6.880799999999999805e+00,1.158200640597713660e+00
6.880840000000000067e+00,1.157378233976206872e+00
6.880880000000000329e+00,1.157542715300423186e+00
6.880919999999999703e+00,1.156720308679767273e+00
6.880959999999999965e+00,1.156720308679767273e+00
6.881000000000000227e+00,1.156720308679767273e+00
6.881039999999999601e+00,1.155897902060174509e+00
6.881079999999999863e+00,1.155239976765265020e+00
6.881120000000000125e+00,1.155404458088928665e+00
6.881160000000000387e+00,1.155404458088928665e+00
6.881199999999999761e+00,1.154582051471034987e+00
6.881240000000000023e+00,1.154582051471034987e+00
6.881280000000000285e+00,1.152937238238429085e+00
6.881319999999999659e+00,1.154088607500808106e+00
6.881359999999999921e+00,1.155568939412634943e+00
6.881400000000000183e+00,1.155075495441644007e+00
6.881439999999999557e+00,1.153924126177483966e+00
6.881479999999999819e+00,1.153266200884611292e+00
6.881520000000000081e+00,1.152608275592416298e+00
6.881560000000000343e+00,1.151950350300898984e+00
6.881599999999999717e+00,1.151292425010059128e+00
6.881639999999999979e+00,1.151292425010059128e+00
6.881680000000000241e+00,1.150470018397460104e+00
6.881719999999999615e+00,1.149318649141596316e+00
6.881759999999999877e+00,1.149154167819498751e+00
6.881800000000000139e+00,1.147838317244238127e+00
6.881840000000000401e+00,1.147673835922520258e+00
6.881879999999999775e+00,1.146029022707657274e+00
6.881920000000000037e+00,1.146029022707657274e+00
6.881960000000000299e+00,1.145535578744018901e+00
6.881999999999999673e+00,1.145042134780758891e+00
6.882039999999999935e+00,1.144219728176165685e+00
6.882080000000000197e+00,1.144055246855373076e+00
6.882119999999999571e+00,1.142903877610999652e+00
6.882159999999999833e+00,1.141259064408314483e+00
6.882200000000000095e+00,1.140930101768280025e+00
6.882240000000000357e+00,1.140107695168925739e+00
6.882279999999999731e+00,1.140107695168925739e+00
6.882319999999999993e+00,1.136818068781951130e+00
6.882360000000000255e+00,1.136489106144171313e+00
6.882399999999999629e+00,1.136818068781951130e+00
6.882439999999999891e+00,1.135666699550450076e+00
6.882480000000000153e+00,1.134844292957769341e+00
6.882520000000000415e+00,1.134021886366127996e+00
6.882559999999999789e+00,1.134350849002659922e+00
6.882600000000000051e+00,1.133692923729762159e+00
6.882640000000000313e+00,1.133199479775525154e+00
6.882679999999999687e+00,1.132048110550424092e+00
6.882719999999999949e+00,1.132377073185959704e+00
6.882760000000000211e+00,1.131225703962310147e+00
6.882799999999999585e+00,1.130403297375231597e+00
6.882839999999999847e+00,1.129087446838057618e+00
6.882880000000000109e+00,1.128429521570462724e+00
6.882920000000000371e+00,1.127936077620200539e+00
6.882959999999999745e+00,1.127113671037255127e+00
6.883000000000000007e+00,1.126126783139081766e+00
6.883040000000000269e+00,1.125633339190551307e+00
6.883079999999999643e+00,1.124317488662948117e+00
6.883119999999999905e+00,1.123495082084533081e+00
6.883160000000000167e+00,1.122837156822540372e+00
6.883200000000000429e+00,1.121850268930782990e+00
6.883239999999999803e+00,1.120863381040502427e+00
6.883280000000000065e+00,1.120040974466395278e+00
6.883320000000000327e+00,1.121027862355446825e+00
6.883359999999999701e+00,1.121850268930782990e+00
6.883399999999999963e+00,1.119876493151696684e+00
6.883440000000000225e+00,1.118725123949952271e+00
6.883479999999999599e+00,1.117738236064337087e+00
6.883519999999999861e+00,1.116751348180192283e+00
6.883560000000000123e+00,1.115435497670283160e+00
6.883600000000000385e+00,1.114448609789562727e+00
6.883639999999999759e+00,1.113626203223414990e+00
6.883680000000000021e+00,1.113790684536563047e+00
6.883720000000000283e+00,1.112803796658283551e+00
6.883759999999999657e+00,1.110994502218568103e+00
6.883799999999999919e+00,1.110501058281315734e+00
6.883840000000000181e+00,1.109020726471746210e+00
6.883880000000000443e+00,1.107375913353846109e+00
6.883919999999999817e+00,1.106553506796410957e+00
6.883960000000000079e+00,1.105895581551189277e+00
6.884000000000000341e+00,1.105237656306612859e+00
6.884039999999999715e+00,1.105237656306612859e+00
6.884079999999999977e+00,1.103263880576750511e+00
6.884120000000000239e+00,1.102112511403672279e+00
6.884159999999999613e+00,1.100796660922563897e+00
6.884199999999999875e+00,1.099316329134384818e+00
6.884240000000000137e+00,1.099151847824787476e+00
6.884280000000000399e+00,1.095039815097845981e+00
6.884319999999999773e+00,1.094217408555450355e+00
6.884360000000000035e+00,1.093559483322250614e+00
6.884400000000000297e+00,1.092408114165683175e+00
6.884439999999999671e+00,1.092243632857761160e+00
6.884479999999999933e+00,1.090598819780725037e+00
6.884520000000000195e+00,1.089776413243694675e+00
6.884559999999999569e+00,1.088789525400566172e+00
6.884599999999999831e+00,1.087473674945278024e+00
6.884640000000000093e+00,1.086486787105472196e+00
6.884680000000000355e+00,1.085828861879724938e+00
6.884719999999999729e+00,1.085335417960828774e+00
6.884759999999999991e+00,1.084841974042287660e+00
6.884800000000000253e+00,1.083197160983044638e+00
6.884839999999999627e+00,1.081881310538483243e+00
6.884879999999999889e+00,1.080729941401554983e+00
6.884920000000000151e+00,1.080236497486317004e+00
6.884960000000000413e+00,1.078756165742720929e+00
6.884999999999999787e+00,1.077111352697999846e+00
6.885040000000000049e+00,1.076617908785345801e+00
6.885080000000000311e+00,1.075795502265037396e+00
6.885119999999999685e+00,1.074808614441954413e+00
6.885159999999999947e+00,1.073657245316798292e+00
6.885200000000000209e+00,1.071518988375139037e+00
6.885239999999999583e+00,1.070367619255426783e+00
6.885279999999999845e+00,1.072176913587257197e+00
6.885320000000000107e+00,1.071025544466458035e+00
6.885360000000000369e+00,1.070038656650143860e+00
6.885399999999999743e+00,1.069380731440043641e+00
6.885440000000000005e+00,1.067571437115462762e+00
6.885480000000000267e+00,1.065762142795560807e+00
6.885519999999999641e+00,1.065104217589482039e+00
6.885559999999999903e+00,1.063294923275945436e+00
6.885600000000000165e+00,1.061979072869026153e+00
6.885640000000000427e+00,1.060992185065450677e+00
6.885679999999999801e+00,1.059840815963025706e+00
6.885720000000000063e+00,1.059511853362677947e+00
6.885760000000000325e+00,1.058360484262667711e+00
6.885799999999999699e+00,1.056551189966439486e+00
6.885839999999999961e+00,1.055893264768957396e+00
6.885880000000000223e+00,1.054248451777922702e+00
6.885919999999999597e+00,1.052932601387837730e+00
6.885959999999999859e+00,1.051616751000187477e+00
6.886000000000000121e+00,1.050300900614967503e+00
6.886040000000000383e+00,1.049807456721135956e+00
6.886079999999999757e+00,1.048327125041687680e+00
6.886120000000000019e+00,1.047833681149219265e+00
6.886160000000000281e+00,1.045859905582748217e+00
6.886199999999999655e+00,1.044215092614839913e+00
6.886239999999999917e+00,1.040925466690314050e+00
6.886280000000000179e+00,1.039445135029176681e+00
6.886320000000000441e+00,1.038622728552078378e+00
6.886359999999999815e+00,1.037471359485712119e+00
6.886400000000000077e+00,1.036484471715998446e+00
6.886440000000000339e+00,1.035168621358470098e+00
6.886479999999999713e+00,1.034675177475012253e+00
6.886519999999999975e+00,1.034181733591889474e+00
6.886560000000000237e+00,1.031878995475076888e+00
6.886599999999999611e+00,1.030892107712957362e+00
6.886639999999999873e+00,1.029740738658838417e+00
6.886680000000000135e+00,1.028589369606534243e+00
6.886720000000000397e+00,1.027602481848858718e+00
6.886759999999999771e+00,1.026451112799918075e+00
6.886800000000000033e+00,1.026122150214838546e+00
6.886840000000000295e+00,1.024148374707457565e+00
6.886879999999999669e+00,1.023161486955754818e+00
6.886919999999999931e+00,1.021681155330680602e+00
6.886960000000000193e+00,1.020858748873590294e+00
6.886999999999999567e+00,1.019213935962157480e+00
6.887039999999999829e+00,1.018391529507813420e+00
6.887080000000000091e+00,1.016253272730792023e+00
6.887120000000000353e+00,1.016253272730792023e+00
6.887159999999999727e+00,1.013950534670119197e+00
6.887199999999999989e+00,1.013292609511236675e+00
6.887240000000000251e+00,1.014443978539663060e+00
6.887279999999999625e+00,1.013128128221606694e+00
6.887319999999999887e+00,1.011318834038073877e+00
6.887360000000000149e+00,1.010002983725531545e+00
6.887400000000000411e+00,1.008358170838109968e+00
6.887439999999999785e+00,1.007700245684152840e+00
6.887480000000000047e+00,1.005890951513745524e+00
6.887520000000000309e+00,1.004904063786269619e+00
6.887559999999999683e+00,1.003588213484981617e+00
6.887599999999999945e+00,1.002107881898779196e+00
6.887640000000000207e+00,1.000298587741806688e+00
6.887679999999999580e+00,9.993117000216462653e-01
6.887719999999999843e+00,9.979958497300990272e-01
6.887760000000000105e+00,9.968444807268675989e-01
6.887800000000000367e+00,9.960220742970563590e-01
6.887839999999999741e+00,9.945417427256373344e-01
6.887880000000000003e+00,9.935548550129561507e-01
6.887920000000000265e+00,9.920745234463281825e-01
6.887959999999999638e+00,9.902652293132327976e-01
6.887999999999999901e+00,9.896073041749855470e-01
6.888040000000000163e+00,9.889493790373031779e-01
6.888080000000000425e+00,9.866466410598562220e-01
6.888119999999999798e+00,9.858242346410112100e-01
6.888160000000000061e+00,9.843439030893030850e-01
6.888200000000000323e+00,9.799029084512025367e-01
6.888239999999999696e+00,9.790805020395341174e-01
6.888279999999999959e+00,9.776001705007255627e-01
6.888320000000000221e+00,9.767777640914939719e-01
6.888359999999999594e+00,9.752974325570654690e-01
6.888399999999999856e+00,9.744750261502637123e-01
6.888440000000000119e+00,9.734881384632450008e-01
6.888480000000000381e+00,9.723367694966308372e-01
6.888519999999999754e+00,9.723367694966308372e-01
6.888560000000000016e+00,9.706919566901183183e-01
6.888600000000000279e+00,9.688826626069367842e-01
6.888639999999999652e+00,9.688826626069367842e-01
6.888679999999999914e+00,9.670733685279183645e-01
6.888720000000000176e+00,9.660864808502048762e-01
6.888760000000000439e+00,9.652640744530531780e-01
6.888799999999999812e+00,9.639482242193909700e-01
6.888840000000000074e+00,9.629613365455805818e-01
6.888880000000000337e+00,9.621389301516777293e-01
6.888919999999999710e+00,9.606585986448009651e-01
6.888959999999999972e+00,9.596717109750821928e-01
6.889000000000000234e+00,9.586848233065876634e-01
6.889039999999999608e+00,9.572044918061380914e-01
6.889079999999999870e+00,9.567110479732652273e-01
6.889120000000000132e+00,9.549017539220053807e-01
6.889160000000000394e+00,9.545727913676705922e-01
6.889199999999999768e+00,9.557241603084341008e-01
6.889240000000000030e+00,9.540793475364217624e-01
6.889280000000000292e+00,9.525990160444974819e-01
6.889319999999999666e+00,9.516121283847314150e-01
6.889359999999999928e+00,9.502962781735948550e-01
6.889400000000000190e+00,9.486514654126974033e-01
6.889439999999999564e+00,9.481580215850823334e-01
6.889479999999999826e+00,9.466776901040458991e-01
6.889520000000000088e+00,9.456908024515269240e-01
6.889560000000000350e+00,9.442104709750025471e-01
6.889599999999999724e+00,9.438815084250304910e-01
6.889639999999999986e+00,9.422366956771693891e-01
6.889680000000000248e+00,9.409208454812750810e-01
6.889719999999999622e+00,9.400984391099201920e-01
6.889759999999999884e+00,9.386181076435698989e-01
6.889800000000000146e+00,9.377957012745338217e-01
6.889840000000000408e+00,9.364798510857950120e-01
6.889879999999999782e+00,9.363153698123511948e-01
6.889920000000000044e+00,9.346705570797272378e-01
6.889960000000000306e+00,9.341771132605823924e-01
6.889999999999999680e+00,9.318743754418189473e-01
6.890039999999999942e+00,9.315454128968065906e-01
6.890080000000000204e+00,9.297361189015818095e-01
6.890119999999999578e+00,9.292426750853896023e-01
6.890159999999999840e+00,9.254596058376767242e-01
6.890200000000000102e+00,9.246371994817581541e-01
6.890240000000000364e+00,9.246371994817581541e-01
6.890279999999999738e+00,9.226634242308660028e-01
6.890320000000000000e+00,9.224989429601692104e-01
6.890360000000000262e+00,9.206896489846403409e-01
6.890399999999999636e+00,9.201962051738116211e-01
